L,kappa,lambda,eps_2,eps,acceptance_rate,delta_H_abs_mean,delta_H_abs_std,N_steps,N_trajectories,batch_size,seed
8,0.28,10.0,0.18578947368421053,0.4310330308505492,0.0,3.0101850872450366e+48,3.0095771432408675e+50,2,100,100,76231
8,0.28,10.0,0.20526315789473684,0.45305977298225986,0.0,4.260927641181865e+49,2.388980026859593e+51,2,100,100,55748
8,0.28,10.0,0.22473684210526315,0.4740641750915831,0.0,2.840746788062341e+58,2.8290159520236556e+60,2,100,100,8363
8,0.28,10.0,0.2442105263157895,0.4941766144970738,0.0,8.472413129359382e+60,8.295250753524273e+62,2,100,100,27976
8,0.28,10.0,0.26368421052631574,0.513501908980206,0.0,1.1414270120156899e+66,1.0803344527234741e+68,2,100,100,44447
8,0.28,10.0,0.28315789473684216,0.5321258260382051,0.0,3.5618495316353613e+68,2.218320375022018e+70,2,100,100,20208
8,0.28,10.0,0.3026315789473685,0.5501196042201809,0.0,5.691426338511558e+71,3.4242324123600365e+73,2,100,100,73292
8,0.28,10.0,0.32210526315789473,0.5675431817561504,0.0,2.1508921799873526e+77,1.88956659672638e+79,2,100,100,82304
8,0.28,10.0,0.3415789473684211,0.5844475574150525,0.0,3.8825269330657863e+77,1.652008377594997e+79,2,100,100,54851
8,0.28,10.0,0.3610526315789474,0.6008765526952665,0.0,8.150740444059886e+84,4.7518265146520745e+86,2,100,100,37066
8,0.28,10.0,0.3805263157894737,0.616868151057804,0.0,1.1727923921548088e+118,1.172733751069149e+120,2,100,100,55793
8,0.28,10.0,0.4,0.6324555320336759,0.0,1.3492722725636468e+105,1.3475818722502152e+107,2,100,100,31887
8,0.28,100.0,1e-06,0.001,1.0,2.3061545030020626e-05,1.8684680761836215e-05,1000,100,100,80305
8,0.28,100.0,1.4649382061914714e-06,0.0012103463166348181,1.0,3.364155752877167e-05,2.6327151374946246e-05,826,100,100,49986
8,0.28,100.0,2.1460439479594814e-06,0.0014649382061914698,1.0,4.964019243655713e-05,4.209244355943756e-05,683,100,100,97968
8,0.28,100.0,3.1438217715318246e-06,0.0017730825619614629,0.9998999834060669,7.50931147190812e-05,5.8187136200220377e-05,564,100,100,23642
8,0.28,100.0,4.605504626573514e-06,0.0021460439479594807,1.0,0.00010861266167776194,8.64978709034972e-05,466,100,100,81567
8,0.28,100.0,6.7467796862591274e-06,0.002597456387749201,1.0,0.00015862295544388872,0.0001267821219069044,385,100,100,3315
8,0.28,100.0,9.883615331157482e-06,0.0031438217715318217,0.9998999834060669,0.0002405426303810856,0.00018767050978949095,318,100,100,62685
8,0.28,100.0,1.4478885713912363e-05,0.0038051131013298886,0.9996999502182007,0.000329130941092069,0.0002560775774945088,263,100,100,62739
8,0.28,100.0,2.1210672865390052e-05,0.004605504626573515,0.9998999834060669,0.0005052096378594029,0.00039386036575573467,217,100,100,20528
8,0.28,100.0,3.1072325059538616e-05,0.005574255561017867,0.9993000030517578,0.0007376161031813368,0.0005716541431293884,179,100,100,84882
8,0.28,100.0,4.55190361349187e-05,0.0067467796862591195,0.9994999766349792,0.0010585868542059402,0.0008571561252780026,148,100,100,82954
8,0.28,100.0,6.668257514305255e-05,0.008165939942410338,0.9990999698638916,0.0015708180292714061,0.001263949359028401,122,100,100,96313
8,0.28,100.0,9.768585201429122e-05,0.009883615331157482,0.9991999864578247,0.0023866460751416894,0.0018677650211494793,101,100,100,53211
8,0.28,100.0,0.00014310373682010125,0.011962597411101873,0.9983999729156494,0.0034675678596915874,0.0027925659839274676,84,100,100,55815
8,0.28,100.0,0.0002096381315165353,0.014478885713912355,0.9975999593734741,0.004906994897340927,0.003835023614747496,69,100,100,87715
8,0.28,100.0,0.0003071069083331647,0.0175244659928103,0.996399998664856,0.007389992244448509,0.005706568007676547,57,100,100,90706
8,0.28,100.0,0.00044989264340259425,0.02121067286539006,0.9947999715805054,0.011353741044641872,0.009083468956819869,47,100,100,44569
8,0.28,100.0,0.000659064922004935,0.02567225977597093,0.9926999807357788,0.017273621301555433,0.013399956935065531,39,100,100,60148
8,0.28,100.0,0.0009654893846056303,0.031072325059538598,0.9839999675750732,0.027100136001935882,0.021300794749593017,32,100,100,11318
8,0.28,100.0,0.0014143822871810778,0.03760827418509227,0.9767999649047852,0.04375412482791726,0.0351349136844885,27,100,100,50630
8,0.28,100.0,0.002071982650652037,0.04551903613491873,0.70660001039505,2.222272734680169,5.110197671299286,22,100,100,62014
8,0.28,100.0,0.0030353265475060406,0.05509379772266603,0.0023999998811632395,nan,nan,18,100,100,26453
8,0.28,100.0,0.004446565827708846,0.06668257514305252,0.0,nan,nan,15,100,100,51905
8,0.28,100.0,0.006513944167356084,0.08070900920811805,0.0,nan,nan,12,100,100,44804
8,0.28,100.0,0.009542525683758019,0.0976858520142913,0.0,nan,nan,10,100,100,53089
8,0.28,100.0,0.013979210457700486,0.11823371117283127,0.0,nan,nan,8,100,100,69095
8,0.28,100.0,0.020478679491876803,0.14310373682010125,0.0,nan,nan,7,100,100,93721
8,0.28,100.0,0.03,0.17320508075688773,0.0,nan,nan,6,100,100,72484
8,0.28,100.0,0.04947368421052632,0.22242680641174148,0.0,nan,nan,4,100,100,54721
8,0.28,100.0,0.06894736842105263,0.26257830912139835,0.0,nan,nan,4,100,100,65019
8,0.28,100.0,0.08842105263157896,0.29735677667001126,0.0,nan,nan,3,100,100,73486
8,0.28,100.0,0.10789473684210528,0.3284733426658932,0.0,nan,nan,3,100,100,62992
8,0.28,100.0,0.12736842105263158,0.35688712648767756,0.0,nan,nan,3,100,100,78122
8,0.28,100.0,0.14684210526315788,0.38319982419510307,0.0,nan,nan,3,100,100,66071
8,0.28,100.0,0.16631578947368422,0.4078183290065372,0.0,1.0049882039197677e+185,inf,2,100,100,10122
8,0.28,100.0,0.18578947368421053,0.4310330308505492,0.0,1.3065761642631343e+200,inf,2,100,100,62357
8,0.28,100.0,0.20526315789473684,0.45305977298225986,0.0,3.3145180651137e+212,inf,2,100,100,60275
8,0.28,100.0,0.22473684210526315,0.4740641750915831,0.0,1.1214408449888395e+223,inf,2,100,100,27073
8,0.28,100.0,0.2442105263157895,0.4941766144970738,0.0,6.361613903381734e+226,inf,2,100,100,29538
8,0.28,100.0,0.26368421052631574,0.513501908980206,0.0,1.2323211220028724e+239,inf,2,100,100,66644
8,0.28,100.0,0.28315789473684216,0.5321258260382051,0.0,6.33746098733547e+241,inf,2,100,100,89452
8,0.28,100.0,0.3026315789473685,0.5501196042201809,0.0,4.69776298174782e+255,inf,2,100,100,3787
8,0.28,100.0,0.32210526315789473,0.5675431817561504,0.0,6.643041176246457e+267,inf,2,100,100,78955
8,0.28,100.0,0.3415789473684211,0.5844475574150525,0.0,5.3241236169505386e+268,inf,2,100,100,33269
8,0.28,100.0,0.3610526315789474,0.6008765526952665,0.0,3.4604820487133476e+293,inf,2,100,100,60064
8,0.28,100.0,0.3805263157894737,0.616868151057804,0.0,5.28488323975942e+277,inf,2,100,100,11117
8,0.28,100.0,0.4,0.6324555320336759,0.0,1.1703101824658417e+298,inf,2,100,100,98018
16,0.85,0.1,1e-06,0.001,1.0,1.4987522947649268e-06,1.1330647664264638e-06,1000,100,100,37989
16,0.85,0.1,1.4649382061914714e-06,0.0012103463166348181,1.0,2.1789564377286297e-06,1.6471374536469736e-06,826,100,100,95268
16,0.85,0.1,2.1460439479594814e-06,0.0014649382061914698,1.0,3.2834614095008875e-06,2.4855962896519138e-06,683,100,100,3073
16,0.85,0.1,3.1438217715318246e-06,0.0017730825619614629,1.0,4.400453994821874e-06,3.507271466878954e-06,564,100,100,57907
16,0.85,0.1,4.605504626573514e-06,0.0021460439479594807,1.0,6.7717366275246606e-06,5.1488918000948066e-06,466,100,100,13880
16,0.85,0.1,6.7467796862591274e-06,0.002597456387749201,1.0,1.0133726516914977e-05,7.6109910665190136e-06,385,100,100,73414
16,0.85,0.1,9.883615331157482e-06,0.0031438217715318217,1.0,1.4444188808738546e-05,1.1033951671082609e-05,318,100,100,94391
16,0.85,0.1,1.4478885713912363e-05,0.0038051131013298886,1.0,2.0504421809027918e-05,1.5609720003994515e-05,263,100,100,11112
16,0.85,0.1,2.1210672865390052e-05,0.004605504626573515,1.0,2.872319206917382e-05,2.3200873271043594e-05,217,100,100,30755
16,0.85,0.1,3.1072325059538616e-05,0.005574255561017867,1.0,4.4030673540555656e-05,3.4183434360185516e-05,179,100,100,44906
16,0.85,0.1,4.55190361349187e-05,0.0067467796862591195,1.0,6.75411884508776e-05,5.100397548061243e-05,148,100,100,69687
16,0.85,0.1,6.668257514305255e-05,0.008165939942410338,0.9998999834060669,9.121242408705258e-05,7.776971083331317e-05,122,100,100,95377
16,0.85,0.1,9.768585201429122e-05,0.009883615331157482,0.9997999668121338,0.00014629407943375555,0.00011762927332294283,101,100,100,41969
16,0.85,0.1,0.00014310373682010125,0.011962597411101873,0.9998999834060669,0.0002080799470609236,0.0001589923516004183,84,100,100,38084
16,0.85,0.1,0.0002096381315165353,0.014478885713912355,1.0,0.00031389268191023804,0.00023890690801856815,69,100,100,53526
16,0.85,0.1,0.0003071069083331647,0.0175244659928103,0.9993000030517578,0.00048140302756328313,0.0003700738295916723,57,100,100,84922
16,0.85,0.1,0.00044989264340259425,0.02121067286539006,0.9997999668121338,0.0006612658329615442,0.0005170718974202502,47,100,100,98280
16,0.85,0.1,0.000659064922004935,0.02567225977597093,0.9994999766349792,0.0009289293952432673,0.0007172483798384543,39,100,100,22806
16,0.85,0.1,0.0009654893846056303,0.031072325059538598,0.9988999962806702,0.001386054798273608,0.0011011790300641212,32,100,100,75345
16,0.85,0.1,0.0014143822871810778,0.03760827418509227,0.9993000030517578,0.002035826948164322,0.0015644544385318752,27,100,100,31860
16,0.85,0.1,0.002071982650652037,0.04551903613491873,0.9984999895095825,0.0029159487685671594,0.00229127236397694,22,100,100,25417
16,0.85,0.1,0.0030353265475060406,0.05509379772266603,0.9977999925613403,0.004362301242155672,0.003297004734061953,18,100,100,12447
16,0.85,0.1,0.004446565827708846,0.06668257514305252,0.9978999495506287,0.005930204545434208,0.00447520655192764,15,100,100,55877
16,0.85,0.1,0.006513944167356084,0.08070900920811805,0.9966999888420105,0.009132628493656057,0.0070536106895840505,12,100,100,54725
16,0.85,0.1,0.009542525683758019,0.0976858520142913,0.9930999875068665,0.013107027500039158,0.010088032013298782,10,100,100,57255
16,0.85,0.1,0.013979210457700486,0.11823371117283127,0.9904999732971191,0.019395123560979985,0.01456333845442911,8,100,100,34262
16,0.85,0.1,0.020478679491876803,0.14310373682010125,0.9839999675750732,0.029580362867988562,0.02199283937885998,7,100,100,11663
16,0.85,0.1,0.03,0.17320508075688773,0.9793999791145325,0.042950537888708555,0.03253477985507685,6,100,100,31299
16,0.85,0.1,0.04947368421052632,0.22242680641174148,0.9575999975204468,0.08251033331828389,0.06379517012749847,4,100,100,9424
16,0.85,0.1,0.06894736842105263,0.26257830912139835,0.9297999739646912,0.13582519513861968,0.10866837864000133,4,100,100,35447
16,0.85,0.1,0.08842105263157896,0.29735677667001126,0.8876999616622925,0.21844825703318843,0.1680985928942135,3,100,100,21173
16,0.85,0.1,0.10789473684210528,0.3284733426658932,0.814799964427948,0.3819355202559627,0.298839801395334,3,100,100,48109
16,0.85,0.1,0.12736842105263158,0.35688712648767756,0.7041999697685242,0.6494614641028497,0.5007938105531283,3,100,100,5157
16,0.85,0.1,0.14684210526315788,0.38319982419510307,0.5539000034332275,1.2794904823990707,1.8019236364056872,3,100,100,71556
16,0.85,0.1,0.16631578947368422,0.4078183290065372,0.41349998116493225,1.7634308436644133,1.3194287086299636,2,100,100,74865
16,0.85,0.1,0.18578947368421053,0.4310330308505492,0.2239999920129776,3.357011211277504,2.2823442151824285,2,100,100,2278
16,0.85,0.1,0.20526315789473684,0.45305977298225986,0.10809999704360962,5.908666157318255,3.5517193542408867,2,100,100,32958
16,0.85,0.1,0.22473684210526315,0.4740641750915831,0.03799999877810478,13.365992068994101,9.035981363378419,2,100,100,12055
16,0.85,0.1,0.2442105263157895,0.4941766144970738,0.003999999724328518,26.18585196803488,16.047645822289088,2,100,100,42452
16,0.85,0.1,0.26368421052631574,0.513501908980206,0.00139999995008111,40.66328945286661,21.878568542498392,2,100,100,47316
16,0.85,0.1,0.28315789473684216,0.5321258260382051,0.0005999999702908099,61.82271559570638,29.87635751403648,2,100,100,64359
16,0.85,0.1,0.3026315789473685,0.5501196042201809,0.00029999998514540493,91.6127690021507,45.41082418683946,2,100,100,71243
16,0.85,0.1,0.32210526315789473,0.5675431817561504,0.0,119.60903076193011,57.92945697650516,2,100,100,51059
16,0.85,0.1,0.3415789473684211,0.5844475574150525,0.0,174.54669905437237,94.57491636597848,2,100,100,98157
16,0.85,0.1,0.3610526315789474,0.6008765526952665,0.0,210.3608391594637,127.86099362626275,2,100,100,94464
16,0.85,0.1,0.3805263157894737,0.616868151057804,0.0,286.14941746092217,158.96528550130498,2,100,100,17000
16,0.85,0.1,0.4,0.6324555320336759,0.0,378.3639979261542,210.1205215017183,2,100,100,55951
16,0.85,0.5,1e-06,0.001,1.0,3.046214372523082e-06,2.3246993853898416e-06,1000,100,100,4966
16,0.85,0.5,1.4649382061914714e-06,0.0012103463166348181,1.0,4.6919212962620806e-06,3.5540672717564707e-06,826,100,100,10914
16,0.85,0.5,2.1460439479594814e-06,0.0014649382061914698,1.0,6.660787908651856e-06,5.105033010805886e-06,683,100,100,13302
16,0.85,0.5,3.1438217715318246e-06,0.0017730825619614629,1.0,9.685054860392484e-06,7.5228370722146144e-06,564,100,100,2106
16,0.85,0.5,4.605504626573514e-06,0.0021460439479594807,1.0,1.4240005039721383e-05,1.088545294903e-05,466,100,100,93076
16,0.85,0.5,6.7467796862591274e-06,0.002597456387749201,1.0,2.166456673086259e-05,1.6891608778718447e-05,385,100,100,75883
16,0.85,0.5,9.883615331157482e-06,0.0031438217715318217,1.0,3.124471631282404e-05,2.3787891488159e-05,318,100,100,73938
16,0.85,0.5,1.4478885713912363e-05,0.0038051131013298886,1.0,4.5896043967263724e-05,3.457763306374682e-05,263,100,100,38056
16,0.85,0.5,2.1210672865390052e-05,0.004605504626573515,1.0,6.913323326623413e-05,5.23545672802797e-05,217,100,100,17742
16,0.85,0.5,3.1072325059538616e-05,0.005574255561017867,0.9998999834060669,0.00010026317160759391,7.570764057075154e-05,179,100,100,29949
16,0.85,0.5,4.55190361349187e-05,0.0067467796862591195,1.0,0.00014368124443471972,0.00010891598471141299,148,100,100,91367
16,0.85,0.5,6.668257514305255e-05,0.008165939942410338,0.9995999932289124,0.00020819895074184844,0.00016073620276108792,122,100,100,65246
16,0.85,0.5,9.768585201429122e-05,0.009883615331157482,0.9997999668121338,0.0003197848234854405,0.00024168805430863704,101,100,100,567
16,0.85,0.5,0.00014310373682010125,0.011962597411101873,0.9997999668121338,0.0004555834785682805,0.000339356124663953,84,100,100,40077
16,0.85,0.5,0.0002096381315165353,0.014478885713912355,0.9993999600410461,0.0006665043559765422,0.0005100886338950988,69,100,100,74579
16,0.85,0.5,0.0003071069083331647,0.0175244659928103,0.9991999864578247,0.0009837547904163898,0.0007514780175072119,57,100,100,8971
16,0.85,0.5,0.00044989264340259425,0.02121067286539006,0.9993999600410461,0.0014270681352916428,0.0010885870913390668,47,100,100,6679
16,0.85,0.5,0.000659064922004935,0.02567225977597093,0.9993000030517578,0.0020536267079395657,0.0015705240791220173,39,100,100,99050
16,0.85,0.5,0.0009654893846056303,0.031072325059538598,0.9978999495506287,0.0030918474971658497,0.002354315527415672,32,100,100,16763
16,0.85,0.5,0.0014143822871810778,0.03760827418509227,0.9971999526023865,0.004353667300153017,0.003344880612153464,27,100,100,14967
16,0.85,0.5,0.002071982650652037,0.04551903613491873,0.9966999888420105,0.006526272236731871,0.004961171956160239,22,100,100,70570
16,0.85,0.5,0.0030353265475060406,0.05509379772266603,0.9950999617576599,0.0093282215525766,0.00708939808198362,18,100,100,55026
16,0.85,0.5,0.004446565827708846,0.06668257514305252,0.9939999580383301,0.0143718406111297,0.010887388776820944,15,100,100,96366
16,0.85,0.5,0.006513944167356084,0.08070900920811805,0.9904999732971191,0.020716915337493574,0.015993956880382427,12,100,100,51810
16,0.85,0.5,0.009542525683758019,0.0976858520142913,0.9854999780654907,0.03135519459425974,0.024206168989350484,10,100,100,66368
16,0.85,0.5,0.013979210457700486,0.11823371117283127,0.977899968624115,0.04392144590295922,0.03382935924321809,8,100,100,17849
16,0.85,0.5,0.020478679491876803,0.14310373682010125,0.9662999510765076,0.06661320221448237,0.050341455150871725,7,100,100,84769
16,0.85,0.5,0.03,0.17320508075688773,0.9505999684333801,0.09744801539051641,0.07417358866053836,6,100,100,91592
16,0.85,0.5,0.04947368421052632,0.22242680641174148,0.910099983215332,0.18524965399181223,0.1419456544127425,4,100,100,105
16,0.85,0.5,0.06894736842105263,0.26257830912139835,0.839199960231781,0.33575675406437616,0.262653677152538,4,100,100,37925
16,0.85,0.5,0.08842105263157896,0.29735677667001126,0.6882999539375305,0.6891025771325289,0.5344911696178493,3,100,100,71566
16,0.85,0.5,0.10789473684210528,0.3284733426658932,0.48829999566078186,1.4242581244173795,1.1042180290019095,3,100,100,51030
16,0.85,0.5,0.12736842105263158,0.35688712648767756,0.23119999468326569,3.244347511364437,2.248686725288644,3,100,100,84266
16,0.85,0.5,0.14684210526315788,0.38319982419510307,0.065700002014637,7.674103900236594,4.482967048284419,3,100,100,80317
16,0.85,0.5,0.16631578947368422,0.4078183290065372,0.040300000458955765,9.576687001967922,5.083578298877502,2,100,100,54987
16,0.85,0.5,0.18578947368421053,0.4310330308505492,0.0139999995008111,14.991475524441782,7.116843435652789,2,100,100,96269
16,0.85,0.5,0.20526315789473684,0.45305977298225986,0.0030999998562037945,26.830560636260874,11.326445432317781,2,100,100,69622
16,0.85,0.5,0.22473684210526315,0.4740641750915831,0.0008999999845400453,43.126641550121825,17.939415344758995,2,100,100,25741
16,0.85,0.5,0.2442105263157895,0.4941766144970738,0.00039999998989515007,64.71677760883856,27.817853854056498,2,100,100,53581
16,0.85,0.5,0.26368421052631574,0.513501908980206,9.999999747378752e-05,85.4472561348494,36.30189695930664,2,100,100,56356
16,0.85,0.5,0.28315789473684216,0.5321258260382051,0.0,105.97592195580968,43.53427869634629,2,100,100,27347
16,0.85,0.5,0.3026315789473685,0.5501196042201809,9.999999747378752e-05,148.60266217263631,70.84548013149535,2,100,100,33237
16,0.85,0.5,0.32210526315789473,0.5675431817561504,0.0,194.93191401986425,108.88714784466494,2,100,100,90306
16,0.85,0.5,0.3415789473684211,0.5844475574150525,0.0,257.38320907258446,135.2381229697798,2,100,100,93105
16,0.85,0.5,0.3610526315789474,0.6008765526952665,0.0,356.5473742268798,435.0149197228342,2,100,100,77512
16,0.85,0.5,0.3805263157894737,0.616868151057804,0.0,454.96472827930296,380.51025259555985,2,100,100,79156
